id;Код подразделения;type;Заданий без нарушений срока;более 30 дней средняя просрочка;более 30 дней число просрочек;до 30 дней средняя просрочка;до 30 дней число просрочек;до 7 дней средняя просрочка;до 7 дней число просрочек;Образование;Специальность;Табельный номер руководителя;Обучений количество;Будни FromUser Число звонков;Будни FromUser Время звонков;Будни ToUser Число звонков;Будни ToUser Время звонков;Выходные дни FromUser Число звонков;Выходные дни FromUser Время звонков;Выходные дни ToUser  Число звонков;Выходные дни ToUser Время звонков ;Будни Нет опоздания;Будни Нет опоздания Время опозданий;Будни Опоздание;Будни Опоздание Время опозданий;Выходные дни Нет опоздания;Выходные дни Нет опоздания Время опозданий;Выходные дни Опоздание;Выходные дни Опоздание Время опозданий;Будни Дни Всего;Будни Среднее время;Выходные дни Всего;Выходные дни Среднее время;Будни Компьютер всего;Будни Компьютер среднее;Выходные Компьютер всего;Выходные Компьютер среднее;Будни Монитор количество;Будни Монитор активность;Будни Монитор общее;Выходные Монитор количество;Выходные Монитор активность;Выходные Монитор общее
ОРГ1-00100;ОРГ1;2;94;0;0;14.6666666666667;3;1;2;Высшее образование, Повышение квалификации;Машины и оборудование нефтяных и газовых промыслов, Проектирование и расчеты на прочность теплообменных аппаратов;ОРГ1-00057;2;306;9.09472222222222;231;20.1741666666667;0;0;0;0;122;0;5;26.89881;0;0;0;0;13;10.0692307692308;1;7.45;126;28495.4365079365;0;0;2231;1457.7655759749;4239.69923800986;41;7.31707317073171;84066.8780487805
ОРГ1-01795;ОРГ1;2;3;121;1;28;2;1;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;94;13329.0319148936;3;10205.6666666667;713;1729.36465638149;10572.8387096774;54;532.944444444444;54979
ОРГ1-00486;ОРГ1;1;73;376;1;13.25;4;1.33333333333333;15;Высшее образование;Авиационная и ракетно-космическая теплотехника;ОРГ1-00057;1;null;null;null;null;null;null;null;null;114;1.58251861111111;30;74.9648530555555;1;0;1;4.03169083333333;null;null;null;null;142;13139.4507042254;2;14856.5;1437;1190.94363256785;5156.75574112735;55;504.818181818182;58192.6909090909
ОРГ1-02515;ОРГ1;3;null;null;null;null;null;null;null;null;null;null;null;1;0.376944444444444;0;0;0;0;0;0;null;null;null;null;null;null;null;null;32;8.53125;0;0;53;20625.6603773585;9;3034.55555555556;926;1024.37041036717;4432.56047516199;72;276.319444444444;16782.3055555556
ОРГ1-02848;ОРГ1;2;242;34;1;14.7;10;3.16326530612245;49;Высшее образование, Высшее образование - бакалавриат;Финансы и кредит, Нефтегазовое дело;не указано;2;1656;75.0786111111111;671;25.0855555555556;0;0;0;0;65;0.125608333333333;44;79.9574613888889;0;0;0;0;null;null;null;null;108;15160.8425925926;0;0;1078;1368.16975881262;3866.41743970315;8;0;80764.625
ОРГ1-01766;ОРГ1;2;38;0;0;0;0;1;2;Высшее образование;Производство летательных аппаратов;ОРГ1-00747;1;349;24.7936111111111;240;8.41888888888888;0;0;0;0;106;1.89589805555556;12;52.4169252777778;0;0;3;20.9398622222222;22;7.61439393939394;0;0;117;22144.1025641026;3;5902;1107;2001.37850045167;3022.45438121048;22;683.727272727273;20516.8181818182
ОРГ1-02568;ОРГ1;2;4;0;0;0;0;3;1;Высшее образование;Экономика;не указано;1;null;null;null;null;null;null;null;null;139;1.58129972222222;13;10.7366961111111;0;0;0;0;null;null;null;null;151;21946.9337748344;0;0;1638;1520.5115995116;2668.47374847375;0;0;0
ОРГ1-02729;ОРГ1;1;57;285.928571428571;14;17;1;0;0;Высшее образование - бакалавриат;Юриспруденция;ОРГ1-01328;1;1100;23.2752777777778;480;15.5763888888889;0;0;0;0;112;4.1457575;13;13.9076805555556;0;0;0;0;17;8.50882352941177;0;0;124;26642.9032258065;0;0;1510;1835.94105960265;2486.7417218543;0;0;0
ОРГ1-01943;ОРГ1;2;83;0;0;15;2;3.35294117647059;17;Высшее образование;Машины и аппараты химических производств;ОРГ1-00901;1;133;5.84222222222222;264;17.0447222222222;0;0;0;0;115;0.0623916666666667;1;4.10920194444444;0;0;0;0;23;8.23188405797101;0;0;115;25113.4608695652;0;0;1710;1435.5081871345;6452.38187134503;58;0;86029.9655172414
ОРГ2-05316;ОРГ2;0;null;null;null;null;null;null;null;Среднее профессиональное образование;Строительство и эксплуатация автомобильных дорог;не указано;1;null;null;null;null;null;null;null;null;22;0.140241666666667;21;28.7014936111111;4;0.0259269444444444;3;8.05495194444444;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ2-07791;ОРГ2;0;null;null;null;null;null;null;null;Высшее образование - специалитет, магистратура;Менеджмент;ОРГ2-09100;1;null;null;null;null;null;null;null;null;26;0.295483333333333;4;11.4312130555556;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-02795;ОРГ1;2;86;0;0;17;1;2.5;2;Высшее образование;Технология машиностроения;не указано;1;1136;41.1786111111111;1039;37.8966666666667;0;0;2;0.00194444444444444;244;1.48215277777778;33;74.014195;2;0;8;59.5193722222222;null;null;null;null;275;23353.3454545455;10;2251.3;2255;2011.11574279379;2335.48603104213;42;426.833333333333;432.595238095238
ОРГ2-01168;ОРГ2;1;59;41.8181818181818;11;17.5;8;2.75438596491228;57;Высшее образование;Штурманская тактическая авиационная;не указано;1;null;null;null;null;null;null;null;null;161;0.227329444444444;22;61.5273341666667;24;0.171913055555556;7;7.56352694444444;null;null;null;null;181;17809.4419889503;31;12206.8709677419;1842;1386.37296416938;1668.44191096634;265;1126.38867924528;1361.9358490566
ОРГ1-00349;ОРГ1;0;93;0;0;0;0;0;0;Высшее образование, Высшее образование, Повышение квалификации;Нефтегазовое дело, Нефтегазовое дело, не указано;ОРГ1-00457;3;36;1.37;19;1.07916666666667;0;0;0;0;108;0.305259444444444;5;22.4733641666667;0;0;4;15.6494611111111;26;8.17948717948718;0;0;112;22579.7946428571;4;525;1392;1666.97054597701;6201.0933908046;41;4.75609756097561;68450.7073170732
ОРГ2-05261;ОРГ2;1;8;78.6923076923077;13;15.1;10;4.83333333333333;12;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-01749;ОРГ1;2;19;0;0;15;1;1.33333333333333;3;Высшее образование - специалитет, магистратура, Повышение квалификации, Повышение квалификации;Управление и информатика в технических системах, не указано, не указано;ОРГ1-00870;3;550;15.4416666666667;455;15.1586111111111;0;0;0;0;113;0;7;30.5413111111111;1;0;5;38.6440933333333;30;8.88277777777778;0;0;119;27961.7647058824;6;1400.16666666667;1745;1706.71805157593;1956.38567335244;29;183.172413793103;256.448275862069
ОРГ1-01740;ОРГ1;0;59;0;0;21;1;4.06666666666667;15;Высшее образование;Водоснабжение и водоотведение;ОРГ1-02700;1;2;0.0938888888888889;0;0;0;0;0;0;124;0.00776111111111111;0;0;0;0;11;70.0757208333333;32;8.7546875;0;0;123;32400.3495934959;11;10313;1748;2115.88615560641;5211.3466819222;146;661.513698630137;23342.0273972603
ОРГ1-02697;ОРГ1;0;null;null;null;null;null;null;null;Высшее образование;Конструирование и производство радиоэлектронного оборудования;ОРГ1-00462;1;null;null;null;null;null;null;null;null;72;0.0500813888888889;31;68.8798897222222;23;0.155386111111111;19;51.6733366666667;1;5.46666666666667;0;0;102;12409.4803921569;41;10509.8780487805;869;1215.64787111623;5834.33141542002;310;1275.93225806452;5993.09032258065
ОРГ1-01042;ОРГ1;0;9;0;0;0;0;3;1;Высшее образование;Пожарная безопасность;не указано;1;null;null;null;null;null;null;null;null;122;0.0242508333333333;3;1.69789361111111;0;0;1;4.05498611111111;21;8.66507936507937;0;0;124;28049.5967741935;1;2100;1527;2092.85068762279;2635.61689587426;5;268;26515.8
ОРГ2-00492;ОРГ2;0;0;169.5;4;0;0;0;0;Высшее образование;Дефектоскопист;ОРГ2-09100;1;null;null;null;null;null;null;null;null;55;0;30;180.972198888889;9;0;3;18.5000980555556;null;null;null;null;85;8500.49411764706;12;6153;509;1139.7858546169;2568.92337917485;59;973.983050847458;2987.25423728814
ОРГ1-00852;ОРГ1;1;31;87.2;10;18;4;3.4;5;Высшее образование;Промышленное и гражданское строительство;не указано;1;4;1.33194444444444;0;0;1;0.0025;0;0;77;0.609036944444444;43;154.172786944444;1;0.000326944444444444;8;10.0619263888889;1;8.31666666666667;0;0;119;10348.2268907563;9;2301.22222222222;940;1252.88085106383;14073.864893617;114;162.157894736842;50014.350877193
ОРГ2-05236;ОРГ2;2;null;null;null;null;null;null;null;Высшее образование - бакалавриат;Менеджмент;ОРГ2-09100;1;null;null;null;null;null;null;null;null;115;0.719707777777778;66;127.752490555556;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ2-07333;ОРГ2;1;null;null;null;null;null;null;null;Высшее образование - специалитет, магистратура;Водоснабжение и водоотведение;не указано;1;null;null;null;null;null;null;null;null;25;1.22443666666667;40;32.8687816666667;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-02682;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;28;5.2797619047619;0;0;4;1275;0;0;7;443.714285714286;463.857142857143;0;0;0
ОРГ2-02779;ОРГ2;1;38;0;0;15.5909090909091;22;2.68181818181818;22;Высшее образование;Машины и аппараты химических производств и предприятий строительных материалов;ОРГ2-09100;1;null;null;null;null;null;null;null;null;100;1.46991861111111;31;83.3987008333333;0;0;0;0;null;null;null;null;128;9597.921875;0;0;1091;976.766269477544;2064.76260311641;2;0;86260.5
ОРГ1-00800;ОРГ1;2;10;0;0;18;3;3.5;2;Высшее образование, Повышение квалификации;Средства связи с подвижными объектами, не указано;ОРГ1-00807;2;947;40.9238888888889;544;22.6833333333333;5;0.210555555555556;4;0.344444444444444;110;2.36232416666667;5;6.3845175;0;0;1;5.22920083333333;29;8.3580459770115;0;0;114;21808.8859649123;1;6001;1639;1397.4490543014;3137.13422818792;16;324.25;32616.75
ОРГ1-00805;ОРГ1;2;61;0;0;0;0;3.5;2;Среднее профессиональное образование, Повышение квалификации;Банковское дело, не указано;ОРГ1-00667;2;null;null;null;null;null;null;null;null;70;1.05662972222222;29;57.5919686111111;0;0;2;14.2671297222222;28;8.37857142857143;0;0;98;5821.04081632653;2;750.5;561;912.112299465241;5513.08199643494;13;63.0769230769231;30574.8461538462
ОРГ1-02072;ОРГ1;0;72;0;0;13;1;1.75;4;Высшее образование, Повышение квалификации;Технология машиностроения, Менеджмент организации;ОРГ1-02698;2;2419;249.835555555555;1963;85.4438888888888;5;0.227777777777778;2;0.00611111111111111;122;0.0689369444444444;10;27.8062555555556;1;0;6;24.7611305555556;21;8.59285714285714;0;0;131;26556.465648855;7;4930.71428571429;1560;1918.1608974359;2544.34358974359;49;646;10169.4285714286
ОРГ1-01634;ОРГ1;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;26;8.35064102564102;0;0;115;26999.8695652174;3;27611;1489;1883.74076561451;2225.44325050369;32;2358.875;2615.375
ОРГ1-01025;ОРГ1;2;30;111.631578947368;19;16.1111111111111;9;3.66666666666667;3;Высшее образование;Водоснабжение и водоотведение;не указано;1;1245;49.4161111111111;615;19.4016666666667;0;0;0;0;102;0.66042;32;160.589334166667;3;0;11;97.6931608333333;5;6.94666666666666;0;0;133;12588.1127819549;14;3322.5;1098;1306.94535519126;2394.15664845173;77;508.441558441558;1042.76623376623
ОРГ1-02103;ОРГ1;0;72;84;1;0;0;7;2;Высшее образование - бакалавриат, Повышение квалификации, Высшее образование - специалитет, магистратура;Химическая технология, Экономика и управление на предприятии нефтегазового комплекса, Энерго-и ресурсосберегающие процессы в хим.технологии, нефтехимии и биотехнологии;ОРГ1-00044;3;63;4.76638888888889;64;3.98416666666667;7;0.0994444444444444;0;0;109;0.131891666666667;4;10.3249952777778;0;0;3;18.7975472222222;26;8.54679487179487;0;0;112;27253.5267857143;3;6902.66666666667;1530;1740.22026143791;2785.72091503268;24;744.833333333333;1279.16666666667
